,order_id,order_status,customer,order_date,order_quantity,sales,discount,discount_value,product_category,product_sub_category,order_year,order_month,discount_ratio
4373,4931,order finished,giulietta dortch,2009-11-16,22,336620,0.1,33662.0,office supplies,paper,2009,11,0.1
4374,5094,order finished,mark haberlin,2010-03-28,2,159160,0.06,9550.0,office supplies,pens & art supplies,2010,3,0.06000251319426992
4375,5188,order finished,bradley drucker,2011-03-01,24,385600,0.05,19280.0,office supplies,paper,2011,3,0.05
4376,5408,order finished,bobby elias,2012-07-20,20,177640,0.01,1776.0,office supplies,labels,2012,7,0.009997748254897545
4377,5472,order finished,karl brown,2010-04-10,32,432160,0.0,0.0,office supplies,paper,2010,4,0.0
4378,5702,order finished,grant thornton,2010-09-06,20,4078780,0.01,40788.0,technology,computer peripherals,2010,9,0.01000004903427005
4379,5958,order finished,giulietta dortch,2011-09-15,3,4073940,0.03,122218.0,technology,copiers & fax,2011,9,0.029999950907475318
4380,5984,order finished,eric barreto,2009-06-17,37,789240,0.06,47354.0,office supplies,appliances,2009,6,0.05999949318331559
4381,5989,order finished,ellis ballard,2011-10-14,6,310960,0.1,31096.0,office supplies,appliances,2011,10,0.1
4382,5990,order finished,eric murdock,2010-04-07,9,127820,0.06,7669.0,office supplies,paper,2010,4,0.05999843529964012
4383,6054,order returned,aleksandra gannaway,2011-09-08,6,54640,0.05,2732.0,furniture,office furnishings,2011,9,0.05
4384,6531,order finished,jill fjeld,2010-07-17,42,376460,0.05,18823.0,office supplies,appliances,2010,7,0.05
4385,6564,order finished,anne mc farland,2011-01-21,26,896460,0.01,8965.0,technology,computer peripherals,2011,1,0.010000446199495795
4386,6566,order finished,kean thornton,2011-05-21,21,1497660,0.01,14977.0,technology,computer peripherals,2011,5,0.01000026708331664
4387,6693,order finished,astrea jones,2012-05-24,16,81700,0.09,7353.0,office supplies,rubber bands,2012,5,0.09
4388,6753,order finished,robert barroso,2010-09-26,7,106280,0.04,4251.0,furniture,office furnishings,2010,9,0.039998118178396685
4389,6788,order finished,bobby elias,2011-08-04,41,255680,0.02,5114.0,office supplies,pens & art supplies,2011,8,0.020001564455569464
4390,6880,order finished,peter buhler,2009-05-25,5,470980,0.06,28259.0,office supplies,paper,2009,5,0.0600004246464818
4391,6886,order finished,maureen gastineau,2012-01-19,46,16354140,0.08,1308331.0,office supplies,storage & organization,2012,1,0.0799999877706807
4392,7042,order finished,dean katz,2012-01-08,4,2375728,0.07,166301.0,furniture,tables,2012,1,0.07000001683694429
4393,7043,order finished,giulietta dortch,2009-01-25,4,22160,0.06,1330.0,furniture,office furnishings,2009,1,0.060018050541516245
4394,7174,order finished,thomas thornton,2012-03-10,10,283840,0.06,17030.0,furniture,office furnishings,2012,3,0.05999859075535513
4395,7812,order returned,karl brown,2011-04-20,17,951800,0.04,38072.0,furniture,office furnishings,2011,4,0.04
4396,7840,order finished,peter buhler,2011-01-08,34,315120,0.1,31512.0,technology,computer peripherals,2011,1,0.1
4397,8001,order finished,charles crestani,2010-11-19,15,75400,0.1,7540.0,office supplies,paper,2010,11,0.1
4398,8101,order finished,maureen gastineau,2010-03-04,35,6983420,0.04,279337.0,furniture,chairs & chairmats,2010,3,0.04000002863926271
4399,8161,order finished,giulietta dortch,2009-06-03,45,225440,0.09,20290.0,office supplies,labels,2009,6,0.09000177430801987
4400,8325,order finished,jennifer patt,2009-01-14,21,4728580,0.08,378286.0,technology,office machines,2009,1,0.07999991540800833
4401,8576,order finished,cynthia voltz,2009-01-09,43,1082900,0.0,0.0,office supplies,pens & art supplies,2009,1,0.0
4402,8582,order finished,david kendrick,2010-11-20,15,3113100,0.04,124524.0,furniture,office furnishings,2010,11,0.04
4403,8832,order finished,giulietta dortch,2012-02-02,39,1295620,0.1,129562.0,furniture,office furnishings,2012,2,0.1
4404,8901,order finished,barry pond,2011-08-20,15,337800,0.09,30402.0,technology,office machines,2011,8,0.09
4405,8930,order finished,tony molinari,2009-05-19,14,291720,0.04,11669.0,office supplies,paper,2009,5,0.040000685588920885
4406,8999,order finished,julia barnett,2009-06-12,28,3352960,0.0,0.0,office supplies,paper,2009,6,0.0
4407,9091,order finished,adam hart,2010-11-11,42,1211540,0.05,60577.0,furniture,office furnishings,2010,11,0.05
4408,9092,order finished,jeremy pistek,2009-07-24,33,7288480,0.0,0.0,office supplies,storage & organization,2009,7,0.0
4409,9093,order returned,cyra reiten,2011-12-09,36,537100,0.1,53710.0,technology,computer peripherals,2011,12,0.1
4410,9251,order finished,giulietta dortch,2010-08-29,38,7265200,0.0,0.0,furniture,chairs & chairmats,2010,8,0.0
4411,9344,order finished,christy brittain,2011-12-06,18,3466200,0.09,311958.0,office supplies,storage & organization,2011,12,0.09
4412,9824,order finished,thomas thornton,2011-01-22,39,3879320,0.03,116380.0,office supplies,appliances,2011,1,0.03000010311085448
4413,10052,order finished,dan campbell,2009-09-07,16,191800,0.07,13426.0,office supplies,pens & art supplies,2009,9,0.07
4414,10080,order finished,grant thornton,2010-02-12,20,1274080,0.0,0.0,technology,computer peripherals,2010,2,0.0
4415,10117,order finished,brian stugart,2010-11-16,6,128740,0.07,9012.0,office supplies,binders & binder accessories,2010,11,0.0700015535187199
4416,10146,order finished,evan henry,2009-05-01,19,1192420,0.1,119242.0,furniture,office furnishings,2009,5,0.1
4417,10277,order finished,grant thornton,2009-04-07,36,4289848,0.0,0.0,technology,telephones & communication,2009,4,0.0
4418,10305,order finished,julia barnett,2009-07-07,12,131780,0.03,3953.0,furniture,office furnishings,2009,7,0.029996964638033086
4419,10339,order finished,bradley drucker,2011-10-11,49,19504500,0.09,1755405.0,furniture,office furnishings,2011,10,0.09
4420,10466,order finished,evan henry,2012-12-25,27,229720,0.07,16080.0,office supplies,pens & art supplies,2012,12,0.06999825874978234
4421,10562,order finished,yana sorensen,2009-11-11,10,1988080,0.03,59642.0,office supplies,storage & organization,2009,11,0.029999798800853083
4422,10563,order finished,julia barnett,2010-09-29,38,20446380,0.08,1635710.0,office supplies,appliances,2010,9,0.07999998043663475
4423,10658,order finished,joni wasserman,2009-08-27,31,525080,0.04,21003.0,technology,computer peripherals,2009,8,0.03999961910566009
4424,10662,order returned,aaron hawkins,2011-05-12,45,566260,0.08,45301.0,office supplies,paper,2011,5,0.08000035319464557
4425,10948,order finished,dan campbell,2012-08-13,50,386220,0.08,30898.0,office supplies,binders & binder accessories,2012,8,0.0800010356791466
4426,11014,order finished,victoria pisteka,2010-09-07,13,317580,0.05,15879.0,office supplies,binders & binder accessories,2010,9,0.05
4427,11077,order finished,charles crestani,2009-03-20,30,9240100,0.06,554406.0,furniture,bookcases,2009,3,0.06
4428,11174,order finished,evan henry,2009-04-09,30,6394006,0.07,447580.0,technology,telephones & communication,2009,4,0.06999993431348046
4429,11680,order finished,aleksandra gannaway,2009-09-04,50,14624063,0.06,877444.0,technology,telephones & communication,2009,9,0.06000001504369887
4430,11682,order returned,brad thomas,2010-07-04,5,204360,0.09,18392.0,technology,computer peripherals,2010,7,0.0899980426697984
4431,11714,order finished,tamara willingham,2009-08-04,1,7003580,0.01,70036.0,technology,office machines,2009,8,0.010000028556823796
4432,11748,order returned,tamara willingham,2009-06-03,23,7006240,0.01,70062.0,furniture,tables,2009,6,0.009999942908036265
4433,11780,order finished,tom prescott,2010-09-21,7,108460,0.08,8677.0,office supplies,paper,2010,9,0.0800018439977872
4434,12007,order finished,victoria pisteka,2009-09-27,42,304520,0.04,12181.0,office supplies,labels,2009,9,0.04000065677131223
4435,12039,order finished,carlos meador,2010-06-16,13,4097136,0.1,409714.0,technology,telephones & communication,2010,6,0.10000009762917315
4436,12066,order finished,denny ordway,2011-02-06,27,8884098,0.1,888410.0,technology,telephones & communication,2011,2,0.10000002251213348
4437,12262,order returned,julia barnett,2011-12-10,45,2425856,0.02,48517.0,furniture,tables,2011,12,0.019999950532925286
4438,12486,order finished,dave kipp,2011-02-20,31,6162660,0.08,493013.0,furniture,bookcases,2011,2,0.08000003245351844
4439,12612,order finished,julia barnett,2010-12-21,29,4721960,0.02,94439.0,office supplies,appliances,2010,12,0.01999995764470686
4440,12706,order returned,dave kipp,2009-11-20,46,4989380,0.09,449044.0,furniture,bookcases,2009,11,0.08999995991485917
4441,12708,order finished,yana sorensen,2010-01-07,44,318820,0.0,0.0,office supplies,pens & art supplies,2010,1,0.0
4442,12930,order finished,grant thornton,2011-11-24,49,2295280,0.06,137717.0,office supplies,appliances,2011,11,0.06000008713533861
4443,12965,order finished,shirley jackson,2010-06-25,7,89480,0.04,3579.0,office supplies,binders & binder accessories,2010,6,0.039997764863656686
4444,13090,order finished,david bremer,2010-07-26,15,300400,0.02,6008.0,office supplies,paper,2010,7,0.02
4445,13157,order finished,deanra eno,2012-02-11,2,77860,0.07,5450.0,technology,telephones & communication,2012,2,0.06999743128692525
4446,13218,order returned,victoria pisteka,2009-05-16,18,1026160,0.03,30785.0,office supplies,binders & binder accessories,2009,5,0.030000194901379902
4447,13314,order finished,giulietta dortch,2009-05-13,34,178800,0.08,14304.0,office supplies,rubber bands,2009,5,0.08
4448,13536,order finished,aleksandra gannaway,2009-08-18,23,246300,0.05,12315.0,office supplies,paper,2009,8,0.05
4449,13569,order finished,carlos meador,2011-04-10,13,1126360,0.02,22527.0,office supplies,appliances,2011,4,0.01999982243687631
4450,13570,order finished,grant thornton,2012-12-02,2,33940,0.04,1358.0,furniture,office furnishings,2012,12,0.04001178550383029
4451,13602,order finished,brian stugart,2009-01-13,3,890680,0.03,26720.0,technology,office machines,2009,1,0.029999550904926574
4452,13668,order finished,jill fjeld,2012-02-24,42,565220,0.02,11304.0,furniture,office furnishings,2012,2,0.019999292310958566
4453,13958,order finished,jill matthias,2010-01-23,11,1617346,0.06,97041.0,technology,telephones & communication,2010,1,0.060000148391253325
4454,13991,order finished,cynthia voltz,2012-03-06,24,341400,0.0,0.0,technology,computer peripherals,2012,3,0.0
4455,14048,order finished,nora paige,2010-05-17,47,3674300,0.06,220458.0,office supplies,pens & art supplies,2010,5,0.06
4456,14311,order finished,brian stugart,2009-08-01,30,384820,0.03,11545.0,office supplies,binders & binder accessories,2009,8,0.03000103944701419
4457,14434,order finished,tim taslimi,2011-02-15,39,9467760,0.02,189355.0,technology,office machines,2011,2,0.019999978875679145
4458,14630,order finished,muhammed lee,2012-10-16,17,727080,0.08,58166.0,office supplies,pens & art supplies,2012,10,0.07999944985421137
4459,14851,order finished,juliana krohn,2012-05-11,6,6756360,0.08,540509.0,technology,copiers & fax,2012,5,0.08000002960173822
4460,14950,order finished,giulietta dortch,2010-09-26,48,1050000,0.03,31500.0,office supplies,pens & art supplies,2010,9,0.03
4461,14981,order finished,ed braxton,2010-10-26,8,559540,0.07,39168.0,office supplies,storage & organization,2010,10,0.07000035743646567
4462,15105,order finished,giulietta dortch,2009-11-03,39,920860,0.07,64460.0,office supplies,storage & organization,2009,11,0.06999978281171948
4463,15111,order finished,juliana krohn,2009-12-17,13,1940940,0.1,194094.0,office supplies,appliances,2009,12,0.1
4464,15202,order returned,darrin sayre,2010-07-09,36,2681860,0.09,241367.0,furniture,office furnishings,2010,7,0.08999985084978336
4465,15206,order returned,rob lucas,2010-11-04,35,10574320,0.05,528716.0,furniture,bookcases,2010,11,0.05
4466,15616,order finished,carlos meador,2012-03-23,12,773420,0.01,7734.0,technology,computer peripherals,2012,3,0.00999974140829045
4467,15654,order finished,duane noonan,2009-10-02,27,15875180,0.03,476255.0,furniture,bookcases,2009,10,0.0299999748034353
4468,16102,order finished,aaron hawkins,2009-12-13,25,26511860,0.02,530237.0,furniture,chairs & chairmats,2009,12,0.019999992456206393
4469,16356,order finished,victoria pisteka,2011-08-02,6,315880,0.04,12635.0,office supplies,appliances,2011,8,0.03999936684817019
4470,16481,order finished,paul van hugh,2011-02-18,50,6178120,0.0,0.0,office supplies,appliances,2011,2,0.0
4471,16641,order returned,bryan spruell,2010-05-10,33,2418336,0.03,72550.0,furniture,tables,2010,5,0.029999966919402432
4472,16642,order finished,adam hart,2011-03-02,46,15280450,0.07,1069632.0,technology,telephones & communication,2011,3,0.07000003272154944
4473,16709,order finished,giulietta dortch,2012-10-06,3,48720,0.07,3410.0,office supplies,paper,2012,10,0.06999178981937602
4474,16992,order finished,ed jacobs,2010-12-12,15,253480,0.08,20278.0,office supplies,appliances,2010,12,0.07999842196623008
4475,16995,order finished,darrin sayre,2010-12-18,42,96820,0.06,5809.0,office supplies,rubber bands,2010,12,0.05999793431109275
4476,17093,order finished,janet martin,2012-02-11,50,9100120,0.1,910012.0,furniture,chairs & chairmats,2012,2,0.1
4477,17510,order finished,denny ordway,2012-10-30,28,924240,0.0,0.0,office supplies,envelopes,2012,10,0.0
4478,17542,order finished,charles crestani,2010-08-31,37,211980,0.01,2120.0,office supplies,labels,2010,8,0.010000943485234457
4479,17568,order finished,brad thomas,2010-10-08,31,1025740,0.0,0.0,technology,computer peripherals,2010,10,0.0
4480,17571,order finished,thomas thornton,2012-03-15,32,205180,0.01,2052.0,office supplies,rubber bands,2012,3,0.010000974753874646
4481,17636,order finished,dean katz,2009-02-04,2,14020,0.03,421.0,office supplies,pens & art supplies,2009,2,0.030028530670470756
4482,17669,order finished,corey roper,2009-04-29,32,2232060,0.04,89282.0,office supplies,storage & organization,2009,4,0.03999982079334785
4483,17700,order finished,darren budd,2012-10-27,20,4611500,0.03,138345.0,furniture,office furnishings,2012,10,0.03
4484,17701,order finished,brad thomas,2012-05-21,21,160900,0.09,14481.0,office supplies,binders & binder accessories,2012,5,0.09
4485,17799,order finished,darren budd,2012-09-20,8,299020,0.02,5980.0,furniture,office furnishings,2012,9,0.019998662296836334
4486,18275,order finished,helen andreada,2012-01-10,25,645460,0.07,45182.0,furniture,office furnishings,2012,1,0.06999969014346358
4487,18336,order returned,giulietta dortch,2009-04-24,1,15920,0.0,0.0,office supplies,pens & art supplies,2009,4,0.0
4488,18402,order finished,deanra eno,2009-08-29,5,3096900,0.03,92907.0,furniture,chairs & chairmats,2009,8,0.03
4489,18466,order finished,deanra eno,2012-05-21,25,540320,0.09,48629.0,office supplies,envelopes,2012,5,0.09000037015102162
4490,18530,order finished,grant thornton,2010-12-31,2,112260,0.02,2245.0,furniture,office furnishings,2010,12,0.01999821842152147
4491,18790,order finished,nicole brennan,2009-02-11,7,26507860,0.01,265079.0,technology,office machines,2009,2,0.010000015089863912
4492,18819,order finished,dan campbell,2009-02-25,22,2204600,0.1,220460.0,furniture,office furnishings,2009,2,0.1
4493,18855,order finished,ed jacobs,2009-09-15,31,458860,0.03,13766.0,office supplies,binders & binder accessories,2009,9,0.030000435862790394
4494,19040,order finished,adam hart,2011-12-19,10,423940,0.06,25436.0,office supplies,pens & art supplies,2011,12,0.059999056470255226
4495,19041,order finished,grant thornton,2011-07-26,3,72120,0.08,5770.0,office supplies,appliances,2011,7,0.08000554631170272
4496,19047,order finished,adam hart,2009-01-28,1,134980,0.06,8099.0,office supplies,paper,2009,1,0.06000148170099274
